timestamp,energy_value,energy_failed,energy_unit,water_value,water_failed,water_unit,transport_value,transport_failed,transport_unit,comms_value,comms_failed,comms_unit,emergency_value,emergency_failed,emergency_unit,env_value,env_failed,env_unit
2024-01-02 03:00:00,756.6712759736068,756.6712759736068,kWh,1022.4980760017544,1022.4980760017544,liters/hr,498.34879597737927,498.34879597737927,vehicles/hr,59.05118931888457,59.05118931888457,ms latency,12.266606972278517,12.266606972278517,incidents/hr,28.088792806363216,28.088792806363216,°C
2024-01-02 04:00:00,762.4103221753345,762.4103221753345,kWh,1030.3274457184823,1030.3274457184823,liters/hr,510.3247193909708,510.3247193909708,vehicles/hr,56.62352013252771,56.62352013252771,ms latency,14.874283181773723,14.874283181773723,incidents/hr,27.874506780607703,27.874506780607703,°C
2024-01-02 05:00:00,788.0457019827182,788.0457019827182,kWh,1009.1861045446606,1009.1861045446606,liters/hr,559.6084992859849,559.6084992859849,vehicles/hr,62.761792402924776,62.761792402924776,ms latency,11.793875147686254,11.793875147686254,incidents/hr,29.25548846521003,29.25548846521003,°C
2024-01-02 06:00:00,784.7361949662683,784.7361949662683,kWh,1005.8501747292958,1005.8501747292958,liters/hr,575.4353714619475,575.4353714619475,vehicles/hr,51.4114564752413,51.4114564752413,ms latency,11.968886235955818,11.968886235955818,incidents/hr,25.39335526282085,25.39335526282085,°C
2024-01-02 07:00:00,836.7494393199087,836.7494393199087,kWh,982.8941969307746,982.8941969307746,liters/hr,557.1308655727549,557.1308655727549,vehicles/hr,44.62228348487368,44.62228348487368,ms latency,12.336248265600462,12.336248265600462,incidents/hr,23.95509517782661,23.95509517782661,°C
2024-01-02 08:00:00,767.6353454319169,767.6353454319169,kWh,958.6834354594848,958.6834354594848,liters/hr,580.4525677167609,580.4525677167609,vehicles/hr,40.15325433854964,40.15325433854964,ms latency,9.472865676494283,9.472865676494283,incidents/hr,22.661263353565698,22.661263353565698,°C
2024-01-02 09:00:00,707.4765216640034,707.4765216640034,kWh,916.190230740325,916.190230740325,liters/hr,565.8681296826918,565.8681296826918,vehicles/hr,47.03575957832396,47.03575957832396,ms latency,9.432427549762568,9.432427549762568,incidents/hr,23.30279681576441,23.30279681576441,°C
2024-01-02 10:00:00,711.1940670677133,711.1940670677133,kWh,896.8039728144031,896.8039728144031,liters/hr,547.003909921841,547.003909921841,vehicles/hr,33.74144111463016,33.74144111463016,ms latency,11.345996343457983,11.345996343457983,incidents/hr,24.11543192978669,24.11543192978669,°C
2024-01-02 11:00:00,610.5704273920205,610.5704273920205,kWh,872.8029964776129,872.8029964776129,liters/hr,508.4654506484914,508.4654506484914,vehicles/hr,45.390345716165314,45.390345716165314,ms latency,7.495392940912663,7.495392940912663,incidents/hr,26.72392356300163,26.72392356300163,°C
2024-01-02 12:00:00,593.9404212852228,593.9404212852228,kWh,858.3875892649102,858.3875892649102,liters/hr,415.8559806836352,415.8559806836352,vehicles/hr,23.257667949719448,23.257667949719448,ms latency,9.867407013545602,9.867407013545602,incidents/hr,23.225971642263723,23.225971642263723,°C
2024-01-02 13:00:00,488.1323653085509,488.1323653085509,kWh,826.6677049297316,826.6677049297316,liters/hr,377.67922007356816,377.67922007356816,vehicles/hr,39.98206392594268,39.98206392594268,ms latency,5.7457858342012464,5.7457858342012464,incidents/hr,24.41222402483051,24.41222402483051,°C
2024-01-02 14:00:00,456.66081342340937,456.66081342340937,kWh,826.2840447610002,826.2840447610002,liters/hr,360.0085795822104,360.0085795822104,vehicles/hr,31.318341270243405,31.318341270243405,ms latency,9.149474889315217,9.149474889315217,incidents/hr,24.22862893770268,24.22862893770268,°C
2024-01-02 15:00:00,455.1234618527054,455.1234618527054,kWh,771.4946974600432,771.4946974600432,liters/hr,316.72400235620574,316.72400235620574,vehicles/hr,29.55943868302627,29.55943868302627,ms latency,11.327322178574148,11.327322178574148,incidents/hr,26.312082037369763,26.312082037369763,°C
2024-01-02 16:00:00,439.33046645649216,439.33046645649216,kWh,793.176562421736,793.176562421736,liters/hr,279.9411785420906,279.9411785420906,vehicles/hr,28.12962647862247,28.12962647862247,ms latency,4.100431177264078,4.100431177264078,incidents/hr,28.69084422978252,28.69084422978252,°C
2024-01-02 17:00:00,408.1731618436604,408.1731618436604,kWh,788.1978616796605,788.1978616796605,liters/hr,318.87669325067856,318.87669325067856,vehicles/hr,34.63664416004622,34.63664416004622,ms latency,8.253336473004081,8.253336473004081,incidents/hr,24.563397266386605,24.563397266386605,°C
2024-01-02 18:00:00,397.5421501160761,397.5421501160761,kWh,831.5505309832455,831.5505309832455,liters/hr,236.3300110797799,236.3300110797799,vehicles/hr,35.09183811682689,35.09183811682689,ms latency,11.953144908458349,11.953144908458349,incidents/hr,25.165145237412705,25.165145237412705,°C
2024-01-02 19:00:00,403.2127222746981,403.2127222746981,kWh,806.8203986843598,806.8203986843598,liters/hr,242.7880912623498,242.7880912623498,vehicles/hr,44.10588088078502,44.10588088078502,ms latency,11.427607111608602,11.427607111608602,incidents/hr,28.076155316329917,28.076155316329917,°C
2024-01-02 20:00:00,397.13598703675257,397.13598703675257,kWh,832.1801713521259,832.1801713521259,liters/hr,246.72929286251428,246.72929286251428,vehicles/hr,42.91196061508721,42.91196061508721,ms latency,13.62215542016544,13.62215542016544,incidents/hr,28.20379344390608,28.20379344390608,°C
2024-01-02 21:00:00,450.90254944729423,450.90254944729423,kWh,865.424604034334,865.424604034334,liters/hr,260.1352484584044,260.1352484584044,vehicles/hr,47.027164824804046,47.027164824804046,ms latency,12.6573817533762,12.6573817533762,incidents/hr,30.670872579826707,30.670872579826707,°C
2024-01-02 22:00:00,501.2233406990562,501.2233406990562,kWh,873.9609164718902,873.9609164718902,liters/hr,270.8040131224557,270.8040131224557,vehicles/hr,48.30445655423403,48.30445655423403,ms latency,14.895381365044589,14.895381365044589,incidents/hr,29.53290776294692,29.53290776294692,°C
2024-01-02 23:00:00,589.0257102731562,589.0257102731562,kWh,928.935570280764,928.935570280764,liters/hr,330.7655635210696,330.7655635210696,vehicles/hr,53.33139100018013,53.33139100018013,ms latency,15.07996795298289,15.07996795298289,incidents/hr,28.89753570053508,28.89753570053508,°C
2024-01-03 00:00:00,623.6258045975328,623.6258045975328,kWh,953.8981299508058,953.8981299508058,liters/hr,344.42781888068134,344.42781888068134,vehicles/hr,58.05454291995312,58.05454291995312,ms latency,18.162134118858106,18.162134118858106,incidents/hr,31.1116721758423,31.1116721758423,°C
2024-01-03 01:00:00,622.360165553839,622.360165553839,kWh,991.5020453176968,991.5020453176968,liters/hr,402.2125605040459,402.2125605040459,vehicles/hr,50.06997048233406,50.06997048233406,ms latency,16.50677056106874,16.50677056106874,incidents/hr,32.67405345816479,32.67405345816479,°C
2024-01-03 02:00:00,721.3575062181857,721.3575062181857,kWh,1012.1788865749136,1012.1788865749136,liters/hr,443.82705745363546,443.82705745363546,vehicles/hr,53.04584248648897,53.04584248648897,ms latency,16.5687870990848,16.5687870990848,incidents/hr,33.009523571926444,33.009523571926444,°C
2024-01-03 03:00:00,742.6372452689537,742.6372452689537,kWh,1045.618938581987,1045.618938581987,liters/hr,498.06536180173646,498.06536180173646,vehicles/hr,63.64931902725675,63.64931902725675,ms latency,14.696970770449584,14.696970770449584,incidents/hr,33.27671273024998,33.27671273024998,°C
2024-01-03 04:00:00,763.8496660027816,763.8496660027816,kWh,1034.0551330553078,1034.0551330553078,liters/hr,578.964722084204,578.964722084204,vehicles/hr,59.90374224555332,59.90374224555332,ms latency,13.929858254319443,13.929858254319443,incidents/hr,34.80925271929789,34.80925271929789,°C
2024-01-03 05:00:00,812.1065524122841,812.1065524122841,kWh,1005.2060327870508,1005.2060327870508,liters/hr,522.4205963585014,522.4205963585014,vehicles/hr,56.27703627249407,56.27703627249407,ms latency,13.223960254105783,13.223960254105783,incidents/hr,35.60105344176301,35.60105344176301,°C
2024-01-03 06:00:00,825.058791124271,825.058791124271,kWh,986.5921718146444,986.5921718146444,liters/hr,589.5676452009191,589.5676452009191,vehicles/hr,54.59553178600908,54.59553178600908,ms latency,13.91791951733335,13.91791951733335,incidents/hr,36.49160325200525,36.49160325200525,°C
2024-01-03 07:00:00,811.2919140364227,811.2919140364227,kWh,986.7550470694464,986.7550470694464,liters/hr,547.5381831963432,547.5381831963432,vehicles/hr,52.89230703605653,52.89230703605653,ms latency,11.249125497283902,11.249125497283902,incidents/hr,35.886178079336496,35.886178079336496,°C
2024-01-03 08:00:00,742.7900035178353,742.7900035178353,kWh,933.4066673653252,933.4066673653252,liters/hr,561.9050357925271,561.9050357925271,vehicles/hr,44.68221562333485,44.68221562333485,ms latency,11.62644132459122,11.62644132459122,incidents/hr,35.07211156222386,35.07211156222386,°C
2024-01-03 09:00:00,720.5066924735364,720.5066924735364,kWh,950.846462754764,950.846462754764,liters/hr,572.8576205465037,572.8576205465037,vehicles/hr,39.5519059434518,39.5519059434518,ms latency,14.219218813188425,14.219218813188425,incidents/hr,35.86036786140552,35.86036786140552,°C
2024-01-03 10:00:00,692.141641904724,692.141641904724,kWh,909.6186362800372,909.6186362800372,liters/hr,521.6804309694139,521.6804309694139,vehicles/hr,40.59241591585907,40.59241591585907,ms latency,10.965398429918409,10.965398429918409,incidents/hr,37.66990482158904,37.66990482158904,°C
2024-01-03 11:00:00,658.0885644210736,658.0885644210736,kWh,853.9985823692607,853.9985823692607,liters/hr,459.85346438743903,459.85346438743903,vehicles/hr,31.2625721261398,31.2625721261398,ms latency,7.917331523759699,7.917331523759699,incidents/hr,34.75311058537532,34.75311058537532,°C
2024-01-03 12:00:00,569.2364386110571,569.2364386110571,kWh,807.1354101580226,807.1354101580226,liters/hr,422.50171535957577,422.50171535957577,vehicles/hr,35.34695573666297,35.34695573666297,ms latency,10.554619204117197,10.554619204117197,incidents/hr,36.54637577146944,36.54637577146944,°C
2024-01-03 13:00:00,525.38557862416,525.38557862416,kWh,829.5687483092904,829.5687483092904,liters/hr,403.2608279059572,403.2608279059572,vehicles/hr,22.750495113737152,22.750495113737152,ms latency,7.18420674198696,7.18420674198696,incidents/hr,35.314431137246835,35.314431137246835,°C
2024-01-03 14:00:00,456.0054256740594,456.0054256740594,kWh,790.2283841251965,790.2283841251965,liters/hr,328.63508094706634,328.63508094706634,vehicles/hr,35.314217776010594,35.314217776010594,ms latency,4.048098700590469,4.048098700590469,incidents/hr,35.75639177561778,35.75639177561778,°C
2024-01-03 15:00:00,415.41818192355305,415.41818192355305,kWh,800.6511541350075,800.6511541350075,liters/hr,305.0592541645143,305.0592541645143,vehicles/hr,32.45927052031174,32.45927052031174,ms latency,6.499438943771384,6.499438943771384,incidents/hr,37.340859274223874,37.340859274223874,°C
2024-01-03 16:00:00,437.9628831331096,437.9628831331096,kWh,756.4366754752938,756.4366754752938,liters/hr,265.9750600702981,265.9750600702981,vehicles/hr,32.332068432912955,32.332068432912955,ms latency,5.405582617131713,5.405582617131713,incidents/hr,35.325831883540815,35.325831883540815,°C
2024-01-03 17:00:00,436.4574039600094,436.4574039600094,kWh,777.8827602612952,777.8827602612952,liters/hr,225.67066688300588,225.67066688300588,vehicles/hr,37.882901660530536,37.882901660530536,ms latency,9.272432067476014,9.272432067476014,incidents/hr,34.63758389061507,34.63758389061507,°C
2024-01-03 18:00:00,399.26930588465655,399.26930588465655,kWh,801.2737967786019,801.2737967786019,liters/hr,266.3440249670019,266.3440249670019,vehicles/hr,44.04399938611771,44.04399938611771,ms latency,10.980205173177552,10.980205173177552,incidents/hr,31.977794635167143,31.977794635167143,°C
2024-01-03 19:00:00,438.39471830321,438.39471830321,kWh,823.0354064879385,823.0354064879385,liters/hr,233.08022542106627,233.08022542106627,vehicles/hr,44.17585974429027,44.17585974429027,ms latency,15.33702005936406,15.33702005936406,incidents/hr,34.51704255854032,34.51704255854032,°C
2024-01-03 20:00:00,447.4589354473338,447.4589354473338,kWh,842.0715179273394,842.0715179273394,liters/hr,189.2211792741313,189.2211792741313,vehicles/hr,33.693621011119305,33.693621011119305,ms latency,13.67987056808323,13.67987056808323,incidents/hr,33.68713959966562,33.68713959966562,°C
2024-01-03 21:00:00,458.5447280368886,458.5447280368886,kWh,888.1863644936045,888.1863644936045,liters/hr,254.51790909773567,254.51790909773567,vehicles/hr,40.43904917132263,40.43904917132263,ms latency,13.558928838448074,13.558928838448074,incidents/hr,35.237967168095416,35.237967168095416,°C
2024-01-03 22:00:00,528.6051441837991,528.6051441837991,kWh,894.3094154365549,894.3094154365549,liters/hr,268.90781663852766,268.90781663852766,vehicles/hr,47.52510393990756,47.52510393990756,ms latency,16.489328658712278,16.489328658712278,incidents/hr,30.771078206809378,30.771078206809378,°C
2024-01-03 23:00:00,608.4653127358171,608.4653127358171,kWh,938.9561893778032,938.9561893778032,liters/hr,338.6745763488789,338.6745763488789,vehicles/hr,54.20233385023816,54.20233385023816,ms latency,11.046435759376829,11.046435759376829,incidents/hr,30.77978591224556,30.77978591224556,°C
2024-01-04 00:00:00,621.6307652258964,621.6307652258964,kWh,970.830689263181,970.830689263181,liters/hr,350.66270845024644,350.66270845024644,vehicles/hr,59.457238748220746,59.457238748220746,ms latency,16.338914744921865,16.338914744921865,incidents/hr,30.035640467869253,30.035640467869253,°C
2024-01-04 01:00:00,712.6010539648184,679.9401723247643,kWh,999.9170079096156,999.9170079096156,liters/hr,411.4149367150719,411.4149367150719,vehicles/hr,55.21878113804888,75.21878113804888,ms latency,17.5416711503491,20.458337817015767,incidents/hr,31.244109558175712,31.244109558175712,°C
2024-01-04 02:00:00,653.8821965033621,593.9429951572206,kWh,1019.6904748242212,1019.6904748242212,liters/hr,470.06050472546025,452.4332357982555,vehicles/hr,60.80493647845605,100.80493647845606,ms latency,12.899178682192089,18.73251201552542,incidents/hr,27.97078025358593,27.97078025358593,°C
2024-01-04 03:00:00,777.5818285600992,670.6643271330856,kWh,1001.4444457661446,972.2356494312986,liters/hr,519.391930648848,480.4375358501844,vehicles/hr,56.092246461833525,116.09224646183353,ms latency,17.734327202872095,26.48432720287209,incidents/hr,27.80071158784704,27.80071158784704,°C
2024-01-04 04:00:00,786.0394557387663,641.9322221866591,kWh,996.4409907908936,938.3152663280912,liters/hr,513.1475235011643,455.4184271072833,vehicles/hr,55.78422048379922,135.78422048379923,ms latency,15.47657963812726,27.143246304793927,incidents/hr,27.60780870395092,27.60780870395092,°C
2024-01-04 05:00:00,790.5374917717043,609.3726499073553,kWh,1031.518760435484,941.260868897379,liters/hr,556.0816477707292,472.6694006051198,vehicles/hr,49.82659072754149,149.8265907275415,ms latency,13.128713030117234,27.71204636345057,incidents/hr,26.3468733244494,26.3468733244494,°C
2024-01-04 06:00:00,800.8007013266509,580.5805084618219,kWh,1002.4910708286508,885.5337792319749,liters/hr,567.6658941582625,461.2285390035883,vehicles/hr,49.44393213647884,169.44393213647885,ms latency,14.24943775099548,31.749437750995483,incidents/hr,24.83640750685353,24.83640750685353,°C
2024-01-04 07:00:00,735.6220075397864,499.6099467874383,kWh,964.7075618071724,824.0210423769597,liters/hr,566.2736688799595,438.8620933819686,vehicles/hr,43.87707316084419,183.8770731608442,ms latency,16.481994776469975,36.898661443136646,incidents/hr,25.31410609322561,25.31410609322561,°C
2024-01-04 08:00:00,753.8445112039187,477.4348570958152,kWh,972.3940035538168,802.2250529318989,liters/hr,604.4570927035462,445.78710586886535,vehicles/hr,41.942891519610285,201.94289151961027,ms latency,11.265172342995893,34.598505676329225,incidents/hr,26.236511683487866,26.236511683487866,°C
2024-01-04 09:00:00,731.3010180033831,429.6393480769875,kWh,920.6658204441948,732.6965487701716,liters/hr,555.3905774019692,388.7734041813784,vehicles/hr,48.15156145375096,228.15156145375096,ms latency,10.434470905606718,36.68447090560672,incidents/hr,22.782436490816327,22.782436490816327,°C
2024-01-04 10:00:00,713.9183245608222,386.705759137112,kWh,905.11863287883,693.9242852071031,liters/hr,490.0586916103345,324.6638831918466,vehicles/hr,34.343421387158166,34.343421387158166,ms latency,8.198095844039136,37.3647625107058,incidents/hr,24.316123155637648,24.316123155637648,°C
2024-01-04 11:00:00,613.3038998966096,304.0965170320689,kWh,857.807338291411,632.6329119899157,liters/hr,493.6693247952755,308.5433279970472,vehicles/hr,48.86692745304693,48.86692745304693,ms latency,6.794747418284213,38.87808075161754,incidents/hr,22.962819492864703,22.962819492864703,°C
2024-01-04 12:00:00,553.52700457422,553.52700457422,kWh,860.0507081010877,609.2025849049371,liters/hr,472.5972376769273,277.6508771351948,vehicles/hr,35.427210416774045,35.427210416774045,ms latency,9.7744777061038,44.7744777061038,incidents/hr,25.805570658660727,25.805570658660727,°C
2024-01-04 13:00:00,510.4851004681032,510.4851004681032,kWh,832.7012268769104,565.542916587235,liters/hr,403.5659527487814,403.5659527487814,vehicles/hr,31.970667406459,31.970667406459,ms latency,6.289008827444695,6.289008827444695,incidents/hr,21.831888287241668,21.831888287241668,°C
2024-01-04 14:00:00,500.5118492269633,500.5118492269633,kWh,786.3251311544647,786.3251311544647,liters/hr,306.46988762240403,306.46988762240403,vehicles/hr,25.80282875886192,25.80282875886192,ms latency,8.307447035184921,8.307447035184921,incidents/hr,23.48382666902553,23.48382666902553,°C
2024-01-04 15:00:00,448.8824693416357,448.8824693416357,kWh,795.9033693120535,795.9033693120535,liters/hr,285.4677054180827,285.4677054180827,vehicles/hr,33.67220591582353,33.67220591582353,ms latency,7.636655062613669,7.636655062613669,incidents/hr,25.191881871294985,25.191881871294985,°C
2024-01-04 16:00:00,401.4447645010154,401.4447645010154,kWh,790.4644139084469,790.4644139084469,liters/hr,286.01623206430924,286.01623206430924,vehicles/hr,28.39117042667569,28.39117042667569,ms latency,10.21261025920212,10.21261025920212,incidents/hr,27.371257147729654,27.371257147729654,°C
2024-01-04 17:00:00,414.3250039145706,414.3250039145706,kWh,808.9886310529831,808.9886310529831,liters/hr,221.65819324852356,221.65819324852356,vehicles/hr,33.92500686937799,33.92500686937799,ms latency,10.773980809088568,10.773980809088568,incidents/hr,25.407432537069827,25.407432537069827,°C
2024-01-04 18:00:00,404.41426320035,404.41426320035,kWh,789.3527909007144,789.3527909007144,liters/hr,231.14433940695403,231.14433940695403,vehicles/hr,48.96680496614624,48.96680496614624,ms latency,13.164311607867296,13.164311607867296,incidents/hr,25.23416034967506,25.23416034967506,°C
2024-01-04 19:00:00,440.35284573051,440.35284573051,kWh,836.1172263104886,836.1172263104886,liters/hr,236.47379366427563,236.47379366427563,vehicles/hr,39.146692984426174,39.146692984426174,ms latency,11.11458262858701,11.11458262858701,incidents/hr,29.517699543536985,29.517699543536985,°C
2024-01-04 20:00:00,425.4144067023474,425.4144067023474,kWh,868.8178043453294,868.8178043453294,liters/hr,213.5012015834868,213.5012015834868,vehicles/hr,49.20450375223759,49.20450375223759,ms latency,12.630965886439675,12.630965886439675,incidents/hr,25.21015844856716,25.21015844856716,°C
2024-01-04 21:00:00,472.4326222294493,472.4326222294493,kWh,856.9205895008942,856.9205895008942,liters/hr,253.49090678706915,253.49090678706915,vehicles/hr,43.87972989220776,43.87972989220776,ms latency,12.168553519718747,12.168553519718747,incidents/hr,24.815514617236214,24.815514617236214,°C
2024-01-04 22:00:00,516.7123336022274,516.7123336022274,kWh,897.0646016541889,897.0646016541889,liters/hr,222.51915968267184,222.51915968267184,vehicles/hr,50.992937782590296,50.992937782590296,ms latency,14.046240401443937,14.046240401443937,incidents/hr,29.537951313610492,29.537951313610492,°C
2024-01-04 23:00:00,540.8857100930514,540.8857100930514,kWh,914.7152240704562,914.7152240704562,liters/hr,307.28881712878376,307.28881712878376,vehicles/hr,63.36880102805871,63.36880102805871,ms latency,16.295781751116042,16.295781751116042,incidents/hr,28.908483605774197,28.908483605774197,°C
2024-01-05 00:00:00,637.3886083524455,637.3886083524455,kWh,968.6285882393804,968.6285882393804,liters/hr,368.1379571679441,368.1379571679441,vehicles/hr,54.0707187648232,54.0707187648232,ms latency,17.417304218655183,17.417304218655183,incidents/hr,28.919211195053567,28.919211195053567,°C
