timestamp,value,value_failed,unit
2024-01-02 14:00:00,360.0085795822104,360.0085795822104,vehicles/hr
2024-01-02 15:00:00,316.72400235620574,316.72400235620574,vehicles/hr
2024-01-02 16:00:00,279.9411785420906,279.9411785420906,vehicles/hr
2024-01-02 17:00:00,318.87669325067856,318.87669325067856,vehicles/hr
2024-01-02 18:00:00,236.33001107977987,236.33001107977987,vehicles/hr
2024-01-02 19:00:00,242.7880912623498,242.7880912623498,vehicles/hr
2024-01-02 20:00:00,246.72929286251428,246.72929286251428,vehicles/hr
2024-01-02 21:00:00,260.1352484584044,260.1352484584044,vehicles/hr
2024-01-02 22:00:00,270.8040131224557,270.8040131224557,vehicles/hr
2024-01-02 23:00:00,330.7655635210696,330.7655635210696,vehicles/hr
2024-01-03 00:00:00,344.42781888068134,344.42781888068134,vehicles/hr
2024-01-03 01:00:00,402.2125605040459,402.2125605040459,vehicles/hr
2024-01-03 02:00:00,443.82705745363546,443.82705745363546,vehicles/hr
2024-01-03 03:00:00,498.06536180173646,498.06536180173646,vehicles/hr
2024-01-03 04:00:00,578.964722084204,578.964722084204,vehicles/hr
2024-01-03 05:00:00,522.4205963585014,522.4205963585014,vehicles/hr
2024-01-03 06:00:00,589.5676452009191,589.5676452009191,vehicles/hr
2024-01-03 07:00:00,547.5381831963432,547.5381831963432,vehicles/hr
2024-01-03 08:00:00,561.9050357925271,561.9050357925271,vehicles/hr
2024-01-03 09:00:00,572.8576205465037,572.8576205465037,vehicles/hr
2024-01-03 10:00:00,521.6804309694139,521.6804309694139,vehicles/hr
2024-01-03 11:00:00,459.85346438743903,459.85346438743903,vehicles/hr
2024-01-03 12:00:00,422.50171535957577,422.50171535957577,vehicles/hr
2024-01-03 13:00:00,403.26082790595717,403.26082790595717,vehicles/hr
2024-01-03 14:00:00,328.63508094706634,328.63508094706634,vehicles/hr
2024-01-03 15:00:00,305.0592541645143,305.0592541645143,vehicles/hr
2024-01-03 16:00:00,265.9750600702981,265.9750600702981,vehicles/hr
2024-01-03 17:00:00,225.67066688300588,225.67066688300588,vehicles/hr
2024-01-03 18:00:00,266.3440249670019,266.3440249670019,vehicles/hr
2024-01-03 19:00:00,233.08022542106627,233.08022542106627,vehicles/hr
2024-01-03 20:00:00,189.22117927413132,189.22117927413132,vehicles/hr
2024-01-03 21:00:00,254.51790909773572,254.51790909773572,vehicles/hr
2024-01-03 22:00:00,268.90781663852766,268.90781663852766,vehicles/hr
2024-01-03 23:00:00,338.6745763488789,338.6745763488789,vehicles/hr
2024-01-04 00:00:00,350.66270845024644,350.66270845024644,vehicles/hr
2024-01-04 01:00:00,411.4149367150719,411.4149367150719,vehicles/hr
2024-01-04 02:00:00,470.06050472546025,452.4332357982555,vehicles/hr
2024-01-04 03:00:00,519.391930648848,480.43753585018436,vehicles/hr
2024-01-04 04:00:00,513.1475235011643,455.4184271072833,vehicles/hr
2024-01-04 05:00:00,556.0816477707292,472.6694006051198,vehicles/hr
2024-01-04 06:00:00,567.6658941582625,461.2285390035883,vehicles/hr
2024-01-04 07:00:00,566.2736688799595,438.8620933819686,vehicles/hr
2024-01-04 08:00:00,604.4570927035462,445.78710586886535,vehicles/hr
2024-01-04 09:00:00,555.3905774019692,388.7734041813784,vehicles/hr
2024-01-04 10:00:00,490.0586916103345,324.6638831918466,vehicles/hr
2024-01-04 11:00:00,493.6693247952755,308.5433279970472,vehicles/hr
2024-01-04 12:00:00,472.5972376769273,277.6508771351948,vehicles/hr
2024-01-04 13:00:00,403.5659527487814,403.5659527487814,vehicles/hr
2024-01-04 14:00:00,306.46988762240403,306.46988762240403,vehicles/hr
2024-01-04 15:00:00,285.4677054180827,285.4677054180827,vehicles/hr
2024-01-04 16:00:00,286.01623206430924,286.01623206430924,vehicles/hr
2024-01-04 17:00:00,221.65819324852353,221.65819324852353,vehicles/hr
2024-01-04 18:00:00,231.14433940695403,231.14433940695403,vehicles/hr
2024-01-04 19:00:00,236.47379366427563,236.47379366427563,vehicles/hr
2024-01-04 20:00:00,213.50120158348676,213.50120158348676,vehicles/hr
2024-01-04 21:00:00,253.49090678706915,253.49090678706915,vehicles/hr
2024-01-04 22:00:00,222.51915968267184,222.51915968267184,vehicles/hr
2024-01-04 23:00:00,307.28881712878376,307.28881712878376,vehicles/hr
2024-01-05 00:00:00,368.1379571679441,368.1379571679441,vehicles/hr
2024-01-05 01:00:00,395.4953303121707,395.4953303121707,vehicles/hr
2024-01-05 02:00:00,498.95054821061194,498.95054821061194,vehicles/hr
2024-01-05 03:00:00,478.9784686240439,478.9784686240439,vehicles/hr
2024-01-05 04:00:00,532.6403374261638,532.6403374261638,vehicles/hr
2024-01-05 05:00:00,568.1618712098907,568.1618712098907,vehicles/hr
2024-01-05 06:00:00,607.0618681872326,607.0618681872326,vehicles/hr
2024-01-05 07:00:00,549.9169273448526,549.9169273448526,vehicles/hr
2024-01-05 08:00:00,589.9762076402967,589.9762076402967,vehicles/hr
2024-01-05 09:00:00,543.4994651193549,543.4994651193549,vehicles/hr
2024-01-05 10:00:00,490.3645769735755,490.3645769735755,vehicles/hr
2024-01-05 11:00:00,478.35128541178864,478.35128541178864,vehicles/hr
2024-01-05 12:00:00,427.43895206401015,427.43895206401015,vehicles/hr
2024-01-05 13:00:00,364.18426418015457,364.18426418015457,vehicles/hr
2024-01-05 14:00:00,331.95757345080887,331.95757345080887,vehicles/hr
2024-01-05 15:00:00,282.0168195125807,282.0168195125807,vehicles/hr
2024-01-05 16:00:00,258.75993649253047,258.75993649253047,vehicles/hr
2024-01-05 17:00:00,246.39549512173994,246.39549512173994,vehicles/hr
2024-01-05 18:00:00,253.04265467130287,253.04265467130287,vehicles/hr
2024-01-05 19:00:00,197.0574514566079,197.0574514566079,vehicles/hr
2024-01-05 20:00:00,277.25398738142945,277.25398738142945,vehicles/hr
2024-01-05 21:00:00,219.7379312322887,219.7379312322887,vehicles/hr
2024-01-05 22:00:00,289.6692163869585,289.6692163869585,vehicles/hr
2024-01-05 23:00:00,345.7957985765748,345.7957985765748,vehicles/hr
2024-01-06 00:00:00,385.52330204659484,385.52330204659484,vehicles/hr
2024-01-06 01:00:00,414.7093858670924,414.7093858670924,vehicles/hr
2024-01-06 02:00:00,468.38759658818947,468.38759658818947,vehicles/hr
2024-01-06 03:00:00,503.0734776133385,503.0734776133385,vehicles/hr
2024-01-06 04:00:00,533.741513298554,533.741513298554,vehicles/hr
2024-01-06 05:00:00,585.0801754304266,585.0801754304266,vehicles/hr
2024-01-06 06:00:00,586.1960404531811,586.1960404531811,vehicles/hr
2024-01-06 07:00:00,563.8170586077064,563.8170586077064,vehicles/hr
2024-01-06 08:00:00,582.0338912915877,582.0338912915877,vehicles/hr
2024-01-06 09:00:00,545.2418372616189,545.2418372616189,vehicles/hr
2024-01-06 10:00:00,520.8146864002723,520.8146864002723,vehicles/hr
2024-01-06 11:00:00,475.40110647027836,475.40110647027836,vehicles/hr
2024-01-06 12:00:00,400.14830051644543,400.14830051644543,vehicles/hr
2024-01-06 13:00:00,358.2906374765326,358.2906374765326,vehicles/hr
2024-01-06 14:00:00,339.30993104990176,339.30993104990176,vehicles/hr
2024-01-06 15:00:00,296.6572859653168,296.6572859653168,vehicles/hr
2024-01-06 16:00:00,252.08626115314965,252.08626115314965,vehicles/hr
2024-01-06 17:00:00,233.0768818064162,233.0768818064162,vehicles/hr
2024-01-06 18:00:00,246.18288204641607,246.18288204641607,vehicles/hr
2024-01-06 19:00:00,211.0671851890387,211.0671851890387,vehicles/hr
2024-01-06 20:00:00,248.32289104418584,248.32289104418584,vehicles/hr
2024-01-06 21:00:00,259.0339890493792,259.0339890493792,vehicles/hr
2024-01-06 22:00:00,293.86357021671756,293.86357021671756,vehicles/hr
2024-01-06 23:00:00,362.35124990816763,362.35124990816763,vehicles/hr
2024-01-07 00:00:00,403.15438056619155,403.15438056619155,vehicles/hr
2024-01-07 01:00:00,450.10750457397666,450.10750457397666,vehicles/hr
2024-01-07 02:00:00,504.8046507307516,504.8046507307516,vehicles/hr
2024-01-07 03:00:00,518.5459285271057,518.5459285271057,vehicles/hr
2024-01-07 04:00:00,563.0494693859731,563.0494693859731,vehicles/hr
2024-01-07 05:00:00,564.1859622273438,564.1859622273438,vehicles/hr
2024-01-07 06:00:00,586.1049527475326,586.1049527475326,vehicles/hr
2024-01-07 07:00:00,573.8619901213391,573.8619901213391,vehicles/hr
2024-01-07 08:00:00,563.0785913117097,563.0785913117097,vehicles/hr
2024-01-07 09:00:00,546.6031556810258,546.6031556810258,vehicles/hr
2024-01-07 10:00:00,482.6077350178221,482.6077350178221,vehicles/hr
2024-01-07 11:00:00,498.266690400621,498.266690400621,vehicles/hr
2024-01-07 12:00:00,389.8546187897167,389.8546187897167,vehicles/hr
2024-01-07 13:00:00,338.5593200479821,338.5593200479821,vehicles/hr
2024-01-07 14:00:00,341.4358578304957,341.4358578304957,vehicles/hr
2024-01-07 15:00:00,295.1734720153663,295.1734720153663,vehicles/hr
2024-01-07 16:00:00,261.2101564980233,261.2101564980233,vehicles/hr
2024-01-07 17:00:00,241.114279118024,241.114279118024,vehicles/hr
2024-01-07 18:00:00,219.94579322166726,219.94579322166726,vehicles/hr
2024-01-07 19:00:00,206.28904427777104,206.28904427777104,vehicles/hr
2024-01-07 20:00:00,241.9148272069792,241.9148272069792,vehicles/hr
2024-01-07 21:00:00,254.0265607464298,254.0265607464298,vehicles/hr
2024-01-07 22:00:00,323.37592712292076,323.37592712292076,vehicles/hr
2024-01-07 23:00:00,343.86521517091626,343.86521517091626,vehicles/hr
